Date,Rain,feed_temp,PET,P_minus_PET,SPEI
1985-02-28,0.0,24.780892857142856,102.56879157484909,-102.56879157484909,-0.15927645544510982
1985-03-31,19.3151,29.269516129032258,193.81386931764348,-174.49876931764348,-0.7436989160135689
1985-04-30,12.7363,31.2905,250.16643343630403,-237.43013343630403,-1.2550087178415212
1985-05-31,8.7889,32.78725806451613,299.08855780682774,-290.2996578068277,-1.684567275918523
1985-06-30,138.5953,28.3595,171.7711241443725,-33.175824144372484,0.40453309996558495
1985-07-31,112.4838,26.220000000000002,127.27099505174473,-14.787195051744732,0.5539385105889856
1985-08-31,55.8825,26.15048387096774,125.98595301033419,-70.10345301033419,0.10450053493443402
1985-09-30,119.625,27.06383333333333,143.65333038241087,-24.02833038241087,0.4788553920079424
1985-10-31,97.2206,25.010483870967743,106.2491240764889,-9.028524076488893,0.6007270230642355
1985-11-30,0.0,23.319333333333336,81.30085193655485,-81.30085193655485,0.013523008765464133
1985-12-31,0.2478,22.94645161290323,76.4424379288286,-76.1946379288286,0.05501038646569497
1986-01-31,31.413,21.74451612903226,61.34149930758359,-29.92849930758359,0.43091722562411605
1986-02-28,32.5185,24.754107142857144,101.43520038925247,-68.91670038925247,0.1141427579499712
1986-03-31,1.7386,28.96016129032258,186.47688471266912,-184.73828471266913,-0.8268937531312403
1986-04-30,12.2148,32.023833333333336,275.46957235734845,-263.25477235734843,-1.4648308183779097
1986-05-31,20.8452,32.86354838709677,304.5714796197358,-283.7262796197358,-1.6311593648514
1986-06-30,83.6576,28.673,179.40435657351532,-95.74675657351531,-0.10384823752156086
1986-07-31,80.9065,26.723709677419357,136.5201098931151,-55.6136098931151,0.22222877611499575
1986-08-31,172.6173,25.515645161290323,114.08977183842342,58.52752816157658,1.1496118623789067
1986-09-30,80.8704,27.101999999999997,144.1725082716206,-63.30210827162058,0.15976064695040823
1986-10-31,0.0,27.07193548387097,143.55296291185297,-143.55296291185297,-0.49226794256579826
1986-11-30,26.558699999999995,24.589,98.83525002589857,-72.27655002589859,0.08684438175958695
1986-12-31,13.684999999999999,22.201451612903227,66.4962377221037,-52.8112377221037,0.24499771461609407
1987-01-31,0.6492,22.990483870967743,76.61872969126968,-75.96952969126968,0.05683936395486969
1987-02-28,5.1005,24.28017857142857,94.52730212128913,-89.42680212128913,-0.0524993639704271
1987-03-31,0.0,27.991451612903226,163.4137216000737,-163.4137216000737,-0.653634229968676
1987-04-30,3.0688,31.900166666666667,270.2430147562079,-267.1742147562079,-1.4966758187891223
1987-05-31,21.2824,31.67096774193548,262.8467787558357,-241.56437875583572,-1.2885989662755464
1987-06-30,160.8146,30.4035,224.61571298359254,-63.80111298359253,0.15570629338660338
1987-07-31,116.4281,27.28516129032258,148.10686184398236,-31.678761843982358,0.41669655198758865
1987-08-31,260.6281,26.563387096774196,133.58804857035156,127.04005142964846,1.7062679143417676
1987-09-30,43.2456,27.963166666666666,162.7791550908562,-119.5335550908562,-0.2971131286669377
1987-10-31,137.0396,25.662419354838708,116.97567892210603,20.06392107789398,0.8370996581549031
1987-11-30,39.9674,23.498,83.33526225976195,-43.36786225976195,0.3217240100628688
1987-12-31,0.7377,20.92225806451613,53.30670811952245,-52.56900811952245,0.2469658011469874
1988-01-31,0.0,22.709032258064518,73.52248656514391,-73.52248656514391,0.07672129649211175
1988-02-29,0.0,25.731206896551726,118.47524736689371,-118.47524736689371,-0.28851450506818754
1988-03-31,0.0,28.628225806451614,178.05879034715716,-178.05879034715716,-0.7726236608144563
1988-04-30,0.0,31.541166666666665,257.7900573887158,-257.7900573887158,-1.4204306632757695
1988-05-31,0.0,33.98048387096774,342.6157846951019,-342.6157846951019,-2.1096295456829504
1988-06-30,194.346,29.508333333333333,199.88490919212327,-5.5389091921232705,0.6290797263620141
1988-07-31,283.6907,26.393870967741936,130.55606539865906,153.13463460134093,1.9182832796076983
1988-08-31,322.4068,26.153548387096773,126.07456072534553,196.33223927465446,2.269258647681831
1988-09-30,431.8606,26.156333333333336,126.12583412826905,305.73476587173093,3.158141082970429
1988-10-31,25.8617,25.25516129032258,110.32097381579622,-84.45927381579622,-0.012138791002914203
1988-11-30,5.1847,22.660500000000003,72.92427195243133,-67.73957195243132,0.12370678562021518
1988-12-31,8.3309,21.22741935483871,56.82342415580178,-48.49252415580178,0.2800867454779365
1989-01-31,0.0,22.343870967741935,72.00091246424589,-72.00091246424589,0.08908390395966574
1989-02-28,0.0,23.878214285714286,91.6276552397937,-91.6276552397937,-0.07038103215980805
1989-03-31,39.8947,26.951290322580647,142.1869841203026,-102.29228412030261,-0.15702986546937805
1989-04-30,0.0,31.107833333333335,239.30128178853542,-239.30128178853542,-1.270211574264054
1989-05-31,4.9742,33.170645161290324,302.10079114703865,-297.12659114703865,-1.7400352922592148
1989-06-30,184.4752,27.993833333333335,163.18677856094828,21.288421439051717,0.8470485770409021
1989-07-31,315.2547,26.14548387096774,127.3538185609206,187.9008814390794,2.200754874334097
1989-08-31,217.6534,25.552096774193547,117.17228095060854,100.48111904939147,1.4904797673296408
1989-09-30,160.3434,26.058666666666667,125.82563083753013,34.517769162469875,0.9545354440031303
1989-10-31,65.8024,25.808387096774194,121.49446746859768,-55.69206746859767,0.22159131770401555
1989-11-30,0.0,23.493833333333335,86.38645809884787,-86.38645809884787,-0.027796932656972067
1989-12-31,19.2372,21.071290322580648,58.19736333060109,-38.96016333060109,0.35753603634815706
1990-01-31,8.886,22.336290322580645,73.13900582860202,-64.25300582860203,0.15203471810351238
1990-02-28,0.0,24.520357142857144,101.8425430520484,-101.8425430520484,-0.1533757731148987
1990-03-31,0.0,27.436612903225804,151.7474136215594,-151.7474136215594,-0.5588468738689338
1990-04-30,0.0,31.635,251.51648893994414,-251.51648893994414,-1.3694586704512188
1990-05-31,137.8163,29.61741935483871,199.06690802579965,-61.250608025799636,0.1764288409238115
1990-06-30,250.726,26.577333333333335,135.54416192919,115.18183807080999,1.6099213499941594
1990-07-31,113.04520000000001,26.114677419354837,127.3548369383319,-14.309636938331892,0.5578186131062302
1990-08-31,340.45869999999996,25.39758064516129,115.37264596678479,225.0860540332152,2.502879951333786
1990-09-30,112.1932,26.257,129.83507896896901,-17.64187896896901,0.5307445454105861
1990-10-31,236.2692,24.904516129032256,107.61875388634776,128.65044611365227,1.7193521784169936
1990-11-30,2.8781999999999996,24.1255,96.14105796413594,-93.26285796413595,-0.08366685859375378
1990-12-31,0.0,22.177258064516128,71.30772686597048,-71.30772686597048,0.09471595398508528
1991-01-31,0.0,22.43064516129032,69.88813617436338,-69.88813617436338,0.10624995845754197
1991-02-28,0.0,25.287499999999998,110.68146001340932,-110.68146001340932,-0.22519091558289855
1991-03-31,0.4918,29.093548387096774,189.49488686015152,-189.0030868601515,-0.8615447601673016
1991-04-30,25.6198,31.2415,249.02169457091844,-223.40189457091844,-1.1410309559622331
1991-05-31,10.951500000000001,33.340161290322584,319.5394782872407,-308.5879782872407,-1.8331576910726297
1991-06-30,172.0228,28.854,183.5806550913182,-11.557855091318203,0.5801765112795054
1991-07-31,228.4577,26.00693548387097,123.25344242633396,105.20425757366603,1.5288547025733645
1991-08-31,30.6196,26.068709677419356,124.38000735802015,-93.76040735802016,-0.08770938787226848
1991-09-30,47.0505,27.253,147.485081762194,-100.434581762194,-0.14193625613987396
1991-10-31,7.1826,26.575645161290325,133.91476889797977,-126.73216889797978,-0.35560100431851444
1991-11-30,5.5068,23.4235,82.5167053907735,-77.0099053907735,0.048386435908738624
1991-12-31,0.0,21.059838709677418,54.874741567653395,-54.874741567653395,0.2282319928314875
1992-01-31,0.0,21.634032258064515,60.15772720287316,-60.15772720287316,0.18530836681392976
1992-02-29,0.0,23.649137931034485,84.98059061248665,-84.98059061248665,-0.016374427584742668
1992-03-31,0.0,29.131774193548388,190.79298746447046,-190.79298746447046,-0.8760874883617898
1992-04-30,8.6538,31.8265,268.9045413620976,-260.2507413620976,-1.4404234260644275
1992-05-31,2.7086,33.414838709677426,324.8173559988205,-322.1087559988205,-1.9430123918102822
1992-06-30,244.56969999999998,30.433833333333332,226.0591343395813,18.510565660418678,0.824478831293752
1992-07-31,78.3867,28.218548387096774,168.61962901656398,-90.23292901656397,-0.059049048517133794
1992-08-31,153.4325,25.91048387096774,121.10403075052709,32.32846924947292,0.9367476442258091
1992-09-30,103.6,26.412166666666668,130.45604897979007,-26.856048979790074,0.4558805168260702
1992-10-31,60.5039,26.518709677419356,132.50918161141055,-72.00528161141055,0.08904840516185308
1992-11-30,26.146,23.671333333333333,85.29037901521477,-59.14437901521477,0.19354169956097395
1992-12-31,0.0,20.96532258064516,53.25970250605147,-53.25970250605147,0.24135399191885865
1993-01-31,0.0,22.77225806451613,74.43416167169632,-74.43416167169632,0.06931404536080239
1993-02-28,0.8768,23.69625,86.61420403554844,-85.73740403554844,-0.02252344607156285
1993-03-31,7.0692,27.551774193548386,153.83223987087882,-146.76303987087883,-0.5183494336753369
1993-04-30,0.0,31.62933333333333,260.27759943335894,-260.27759943335894,-1.4406416446790478
1993-05-31,14.4334,33.62854838709677,328.74480803599005,-314.31140803599004,-1.8796598728001905
1993-06-30,67.09440000000001,30.8295,236.07664566032182,-168.9822456603218,-0.6988778215163026
1993-07-31,194.7836,27.16564516129032,145.77804740397698,49.00555259602302,1.0722469505004095
1993-08-31,165.2557,26.0791935483871,124.78195177428026,40.47374822571973,1.0029270610794667
1993-09-30,131.2882,26.177000000000003,126.57449141798485,4.713708582015144,0.7123810187418819
1993-10-31,163.3519,26.328548387096774,129.3894006355918,33.96249936440819,0.9500239433486612
1993-11-30,0.0,23.438666666666666,83.0812127868755,-83.0812127868755,-0.0009422100695073211
1993-12-31,33.968,20.221612903225807,47.33683955020073,-13.368839550200725,0.5654624792900075
1994-01-31,0.0,22.711774193548386,74.52409914290705,-74.52409914290705,0.06858331417094676
1994-02-28,0.0,24.603928571428572,100.64267470872265,-100.64267470872265,-0.14362698642582067
1994-03-31,0.0,29.693548387096776,203.88005322379817,-203.88005322379817,-0.9824183313941125
1994-04-30,14.64,30.404166666666665,222.81188598262537,-208.17188598262538,-1.0172889589123224
1994-05-31,7.3423,33.597580645161294,324.1859392441863,-316.84363924418625,-1.900233948308931
1994-06-30,99.5097,28.77583333333333,181.21063349798976,-81.70093349798977,0.010272393960633506
1994-07-31,92.6847,25.997258064516128,123.76676116066294,-31.08206116066293,0.4215446736263216
1994-08-31,137.5248,25.791451612903224,120.12793671529485,17.396863284705148,0.8154301327791658
1994-09-30,78.4151,26.391000000000002,130.95293892031668,-52.53783892031669,0.24721904716019927
1994-10-31,76.2311,26.085645161290323,125.35407597539424,-49.12297597539424,0.27496439989632676
1994-11-30,22.624200000000002,23.073833333333333,79.08351851191362,-56.45931851191362,0.2153574948018064
1994-12-31,0.0,20.71193548387097,52.72277919238646,-52.72277919238646,0.245716429583315
1995-01-31,72.0483,20.030322580645162,46.3131601250023,25.7351398749977,0.8831776321489584
1995-02-28,0.0,24.451071428571428,98.1616511350148,-98.1616511350148,-0.12346896681875984
1995-03-31,7.3946000000000005,27.898387096774194,161.32639478581476,-153.93179478581476,-0.5765947094014063
1995-04-30,32.3391,30.908333333333335,237.30794729725255,-204.96884729725255,-0.9912646529338729
1995-05-31,8.9417,31.324677419354842,249.5748982447362,-240.6331982447362,-1.2810332360667018
1995-06-30,132.8704,31.305333333333333,248.99485885795698,-116.124458857957,-0.26941462977583797
1995-07-31,226.0371,26.865967741935485,139.96484143092414,86.07225856907587,1.3734095003819045
1995-08-31,119.0688,27.40790322580645,150.89996440186005,-31.83116440186005,0.415458299444396
1995-09-30,85.0133,26.601333333333333,134.8420704377068,-49.82877043770681,0.26922990435963623
1995-10-31,127.83160000000001,25.657258064516128,117.68288286042906,10.148717139570948,0.7565398128092912
1995-11-30,0.4098,23.34016666666667,82.390372095812,-81.980572095812,0.008000363820521982
1995-12-31,0.0,22.48532258064516,71.58747263187088,-71.58747263187088,0.0924430531171645
1996-01-31,0.0,23.687903225806455,85.68799839358623,-85.68799839358623,-0.022122031143495376
1996-02-29,0.0,25.502586206896552,113.9979265595965,-113.9979265595965,-0.2521368093553994
1996-03-31,0.0,29.432580645161288,198.43339387351287,-198.43339387351287,-0.9381648760301449
1996-04-30,16.6956,31.15983333333333,247.3977759361316,-230.7021759361316,-1.2003448683556974
1996-05-31,7.9446,33.32,320.6069307274625,-312.6623307274625,-1.866261317030252
1996-06-30,70.9443,30.302500000000002,222.09398068836632,-151.14968068836632,-0.5539903653235174
1996-07-31,205.3016,27.15983870967742,145.42560731702446,59.87599268297555,1.1605679752308142
1996-08-31,258.5517,25.74209677419355,118.19444941434708,140.3572505856529,1.8144685636796853
1996-09-30,248.3988,26.110333333333337,124.8684222793017,123.5303777206983,1.6777522354948828
1996-10-31,106.79899999999999,24.903870967741934,103.99115757173358,2.8078424282664116,0.6968960843370529
1996-11-30,14.6606,22.991,76.34237777542789,-61.68177777542789,0.17292563831054958
1996-12-31,0.0,21.38193548387097,57.66379402440849,-57.66379402440849,0.20557127541461606
1997-01-31,8.1812,21.289516129032258,57.19244951656948,-49.01124951656948,0.2758721640028367
1997-02-28,4.5905,23.493750000000002,83.45760584486747,-78.86710584486747,0.03329690448928554
1997-03-31,32.304500000000004,28.258548387096774,169.47272953484253,-137.1682295348425,-0.4403927480035448
1997-04-30,11.4138,29.50766666666667,200.05908921600616,-188.64528921600615,-0.8586376971299023
1997-05-31,15.6068,32.186129032258066,279.19246495400944,-263.5856649540094,-1.467519281124499
1997-06-30,87.959,29.8865,210.09232877561183,-122.13332877561183,-0.31823597871422854
1997-07-31,110.7471,27.410967741935483,150.78824862753558,-40.04114862753558,0.3487531601830652
1997-08-31,130.7632,26.73709677419355,137.05673358787908,-6.293533587879068,0.622948493460072
1997-09-30,124.5394,27.017166666666665,142.6461950370228,-18.106795037022806,0.5269671579988816
1997-10-31,119.1143,26.50548387096774,132.55807373035097,-13.44377373035097,0.5648536480444218
1997-11-30,82.19030000000001,25.209333333333333,109.36558755036053,-27.175287550360522,0.45328674164671073
1997-12-31,35.7692,23.500645161290322,83.55160242928399,-47.78240242928399,0.28585639951840675
1998-01-31,3.4714,23.352741935483873,80.16991409116784,-76.69851409116784,0.05091645295067189
1998-02-28,0.0,24.539464285714285,97.41235709098467,-97.41235709098467,-0.11738104238665138
1998-03-31,19.9374,28.754354838709677,181.61509671434425,-161.67769671434425,-0.6395292355398724
1998-04-30,2.9208,32.671166666666664,299.9961378087658,-297.0753378087658,-1.7396188650197562
1998-05-31,23.9642,33.711774193548386,339.3366856830197,-315.3724856830197,-1.8882810016923566
1998-06-30,167.1511,30.534499999999998,229.97227951635085,-62.82117951635084,0.1636681355293412
1998-07-31,322.2248,27.583225806451615,154.23435685056646,167.99044314943356,2.0389849461153036
1998-08-31,235.1841,26.34790322580645,128.81824696225723,106.36585303774277,1.538292526699049
1998-09-30,274.5495,26.1105,124.31654281055496,150.23295718944507,1.8947074979092813
1998-10-31,228.9489,25.695000000000004,116.72128934074615,112.22761065925386,1.5859186058376957
1998-11-30,33.5913,23.55816666666667,82.97738367515298,-49.38608367515298,0.27282668132456045
1998-12-31,0.0,20.651129032258066,49.45051619241837,-49.45051619241837,0.2723031748330736
1999-01-31,0.0,21.231290322580644,59.555532471233796,-59.555532471233796,0.19020112693773358
1999-02-28,37.9314,25.18607142857143,111.02342358894002,-73.09202358894002,0.08021875665588744
1999-03-31,1.2784,28.851129032258065,182.2011904912073,-180.9227904912073,-0.7958933192208485
1999-04-30,0.0,32.146,270.2672914785714,-270.2672914785714,-1.521806696978387
1999-05-31,90.67530000000001,31.200161290322583,242.3826016400089,-151.7073016400089,-0.5585209688194447
1999-06-30,80.8263,27.801333333333332,159.16847947727183,-78.34217947727183,0.037561868402724796
1999-07-31,142.3695,26.445967741935487,132.65123191406516,9.718268085934824,0.7530424657647123
1999-08-31,191.4505,25.807419354838707,121.34081698832743,70.10968301167257,1.2437154843817104
1999-09-30,198.5067,25.625166666666665,118.24539546736197,80.26130453263802,1.3261961942917964
1999-10-31,160.3556,25.383709677419354,114.23320202304805,46.12239797695196,1.0488216642768833
1999-11-30,0.0,23.321666666666665,83.87398039571487,-83.87398039571487,-0.007383352012767416
1999-12-31,0.0,21.168387096774193,58.91467663282183,-58.91467663282183,0.19540800392709706
2000-01-31,1.2123,22.937903225806455,78.05817740031821,-76.84587740031822,0.049719143700290507
2000-02-29,5.4426,24.050689655172416,93.04230695218953,-87.59970695218954,-0.03765443438854779
2000-03-31,0.0,27.78532258064516,158.8726237647026,-158.8726237647026,-0.616738353535633
2000-04-30,2.9272,32.4875,283.62254431064497,-280.69534431064494,-1.6065333782078806
2000-05-31,29.908400000000004,31.339032258064517,248.19987736536933,-218.29147736536933,-1.0995094277827309
2000-06-30,183.421,27.454333333333334,151.96973986819694,31.451260131803053,0.9296204251292751
2000-07-31,205.6393,25.895967741935483,122.37264168088643,83.26665831911356,1.350614334125667
2000-08-31,443.8797,25.82741935483871,121.17621306869623,322.7034869313038,3.2960099107600893
2000-09-30,72.2685,26.464833333333335,132.6371037950447,-60.368603795044706,0.18359501974028172
2000-10-31,35.2665,26.712903225806453,137.30442221396527,-102.03792221396526,-0.15496320542246247
2000-11-30,3.8352,24.208000000000002,95.31816720005045,-91.48296720005045,-0.06920545915318295
2000-12-31,0.0,21.320806451612906,59.52901125824855,-59.52901125824855,0.1904166086191755
2001-01-31,7.6495,22.844838709677422,73.77593461751032,-66.12643461751031,0.1368133334059028
2001-02-28,0.0,25.790178571428573,118.59067015403694,-118.59067015403694,-0.28945230139990785
2001-03-31,2.0745,28.783548387096772,182.26748303535314,-180.19298303535314,-0.7899637209855115
2001-04-30,27.532400000000003,31.374166666666667,255.38884979064997,-227.85644979064998,-1.1772236840006391
2001-05-31,4.3146,33.35596774193549,324.5784222238762,-320.2638222238762,-1.9280225256908419
2001-06-30,189.6566,28.562333333333335,176.8458006004152,12.810799399584795,0.7781689125734543
2001-07-31,46.483000000000004,27.467741935483872,151.76488812307338,-105.28188812307337,-0.1813200401955843
2001-08-31,254.7706,25.899193548387096,120.5648059729051,134.2057940270949,1.7644887153487492
2001-09-30,91.4916,27.163999999999998,145.30135543724234,-53.80975543724233,0.23688487768335953
2001-10-31,194.4343,25.676612903225806,116.55982514703787,77.87447485296214,1.3068034888006044
2001-11-30,0.212,24.412333333333333,95.65791848813261,-95.4459184881326,-0.10140396408217864
2001-12-31,0.0,22.13290322580645,65.17759445364207,-65.17759445364207,0.14452254617998303
2002-01-31,24.7012,21.856129032258064,60.68788021600254,-35.98668021600254,0.3816952307873147
2002-02-28,7.0062999999999995,25.720535714285717,116.42516821094323,-109.41886821094323,-0.21493250829505928
2002-03-31,0.0,29.23741935483871,194.43558502960124,-194.43558502960124,-0.9056831576317927
2002-04-30,5.5006,32.68066666666667,303.57347558193993,-298.0728755819399,-1.7477237400413084
2002-05-31,31.3149,33.45145161290322,333.25520561957023,-301.9403056195702,-1.779146146242382
2002-06-30,129.7485,29.363333333333333,197.8081290620933,-68.05962906209328,0.12110635990870008
2002-07-31,117.5597,27.818064516129034,159.32767610642478,-41.76797610642477,0.33472289358409146
2002-08-31,200.4989,25.82741935483871,118.37333752815087,82.12556247184912,1.3413430669331852
2002-09-30,171.4136,26.649,134.17641097038512,37.23718902961488,0.9766304049630598
2002-10-31,36.2388,26.598225806451612,133.15632416107158,-96.91752416107158,-0.11336058405279521
2002-11-30,8.3147,23.707333333333334,84.02309221792139,-75.70839221792139,0.05896107467284821
2002-12-31,0.0,23.173709677419353,76.70675378675088,-76.70675378675088,0.0508495064101878
2003-01-31,0.0,23.25177419354839,76.16310922324207,-76.16310922324207,0.055266553425224726
2003-02-28,2.1296,26.376785714285717,127.83426607660014,-125.70466607660015,-0.3472526668665142
2003-03-31,8.9446,29.175,193.40707340114918,-184.46247340114917,-0.8246528192342845
2003-04-30,36.0781,32.375166666666665,296.54910415373945,-260.47100415373944,-1.44221303488543
2003-05-31,5.8199,34.09145161290323,366.625407920307,-360.805507920307,-2.257418869938629
2003-06-30,88.2801,30.848666666666666,243.1966485913606,-154.9165485913606,-0.5845957162159664
2003-07-31,267.54609999999997,27.190322580645162,144.81845692838752,122.72764307161245,1.6712301125424773
2003-08-31,216.0452,26.359516129032258,127.490905129501,88.55429487049899,1.3935757482804485
2003-09-30,134.2818,26.765666666666668,135.753114175228,-1.4713141752280023,0.6621284490638375
2003-10-31,14.4007,26.17838709677419,123.93150108603618,-109.53080108603618,-0.2158419495090443
2003-11-30,0.0,24.640833333333333,96.65598982081777,-96.65598982081777,-0.11123564883870644
2003-12-31,0.0,22.115,61.993601853595344,-61.993601853595344,0.17039210499459673
2004-01-31,7.4972,22.57451612903226,71.12700253925121,-63.62980253925121,0.15709817024441405
2004-02-29,7.1326,24.772758620689654,101.88619706070385,-94.75359706070385,-0.09577893534146406
2004-03-31,4.6924,29.938225806451616,211.9495832379639,-207.25718323796391,-1.0098571085837253
2004-04-30,10.5467,32.3795,287.0130780717979,-276.4663780717979,-1.5721735336406342
2004-05-31,52.888,31.618548387096777,261.7919123634865,-208.9039123634865,-1.0232365856477796
2004-06-30,236.3677,29.301499999999997,195.04004516193015,41.32765483806986,1.0098649501091257
2004-07-31,250.7756,27.300161290322578,148.3518449148065,102.4237550851935,1.5062634526255274
2004-08-31,51.3998,25.89,120.83972524841349,-69.43992524841349,0.10989161858892642
2004-09-30,215.7784,26.453166666666668,131.32726707396654,84.45113292603347,1.3602380485487728
2004-10-31,76.9141,25.509516129032257,114.11472151729721,-37.20062151729721,0.3718321029989931
2004-11-30,53.7128,24.189833333333336,92.92199240829463,-39.209192408294626,0.35551270489573866
2004-12-31,0.0,21.921290322580642,63.49119191484238,-63.49119191484238,0.1582243649787931
2005-01-31,32.2696,23.083225806451615,78.4156970577917,-46.14609705779171,0.2991511848284815
2005-02-28,1.1048,25.144642857142856,108.60909742880312,-107.50429742880313,-0.1993768498263218
2005-03-31,27.537,28.43983870967742,173.58981186973452,-146.0528118697345,-0.5125789161662452
2005-04-30,54.497299999999996,31.08833333333333,243.65800621535104,-189.16070621535104,-0.862825398564387
2005-05-31,1.5252999999999999,33.115645161290324,309.9246182348625,-308.3993182348625,-1.8316248507259238
